x,y,color,pen down?,x,y,color,pen down?
705,10,15,true,705,2,105,true
706,10,15,true,706,2,105,true
707,11,15,true,707,2,105,true
708,11,15,true,708,2,105,true
709,11,15,true,709,2,105,true
710,11,15,true,710,2,105,true
711,11,15,true,711,2,105,true
712,11,15,true,712,2,105,true
713,11,15,true,713,2,105,true
714,11,15,true,714,2,105,true
715,11,15,true,715,2,105,true
716,11,15,true,716,2,105,true
717,11,15,true,717,2,105,true
718,11,15,true,718,2,105,true
719,11,15,true,719,2,105,true
720,12,15,true,720,2,105,true
721,12,15,true,721,2,105,true
722,12,15,true,722,2,105,true
723,12,15,true,723,2,105,true
724,12,15,true,724,2,105,true
725,12,15,true,725,2,105,true
726,12,15,true,726,2,105,true
727,12,15,true,727,2,105,true
728,12,15,true,728,2,105,true
729,12,15,true,729,2,105,true
730,12,15,true,730,2,105,true
731,12,15,true,731,2,105,true
732,12,15,true,732,2,105,true
733,12,15,true,733,2,105,true
734,12,15,true,734,2,105,true
735,12,15,true,735,2,105,true
736,12,15,true,736,2,105,true
737,12,15,true,737,2,105,true
738,12,15,true,738,2,105,true
739,12,15,true,739,2,105,true
740,12,15,true,740,2,105,true
741,12,15,true,741,2,105,true
742,12,15,true,742,2,105,true
743,12,15,true,743,2,105,true
744,12,15,true,744,2,105,true
745,12,15,true,745,2,105,true
746,12,15,true,746,2,105,true
747,13,15,true,747,2,105,true
748,13,15,true,748,2,105,true
749,13,15,true,749,2,105,true
750,13,15,true,750,2,105,true
751,13,15,true,751,2,105,true
752,13,15,true,752,2,105,true
753,13,15,true,753,2,105,true
754,13,15,true,754,2,105,true
755,13,15,true,755,2,105,true
756,13,15,true,756,2,105,true
757,14,15,true,757,2,105,true
758,14,15,true,758,2,105,true
759,14,15,true,759,2,105,true
760,14,15,true,760,2,105,true
761,14,15,true,761,2,105,true
762,14,15,true,762,2,105,true
763,14,15,true,763,2,105,true
764,14,15,true,764,2,105,true
765,14,15,true,765,2,105,true
766,14,15,true,766,2,105,true
767,14,15,true,767,2,105,true
768,15,15,true,768,2,105,true
769,16,15,true,769,2,105,true
770,16,15,true,770,2,105,true
771,16,15,true,771,2,105,true
772,16,15,true,772,2,105,true
773,16,15,true,773,2,105,true
774,16,15,true,774,2,105,true
775,16,15,true,775,2,105,true
776,16,15,true,776,2,105,true
777,16,15,true,777,2,105,true
778,16,15,true,778,2,105,true
779,17,15,true,779,2,105,true
780,17,15,true,780,2,105,true
781,18,15,true,781,2,105,true
782,18,15,true,782,2,105,true
783,18,15,true,783,2,105,true
784,18,15,true,784,2,105,true
785,18,15,true,785,2,105,true
786,18,15,true,786,2,105,true
787,18,15,true,787,2,105,true
788,18,15,true,788,2,105,true
789,18,15,true,789,2,105,true
790,18,15,true,790,2,105,true
791,18,15,true,791,3,105,true
792,19,15,true,792,3,105,true
793,19,15,true,793,3,105,true
794,20,15,true,794,3,105,true
795,21,15,true,795,3,105,true
796,21,15,true,796,3,105,true
797,21,15,true,797,3,105,true
798,21,15,true,798,3,105,true
799,21,15,true,799,3,105,true
800,21,15,true,800,3,105,true
801,22,15,true,801,3,105,true
802,22,15,true,802,3,105,true
803,22,15,true,803,3,105,true
804,22,15,true,804,3,105,true
805,22,15,true,805,3,105,true
806,22,15,true,806,3,105,true
807,22,15,true,807,3,105,true
808,22,15,true,808,3,105,true
809,22,15,true,809,3,105,true
810,22,15,true,810,3,105,true
811,22,15,true,811,3,105,true
812,22,15,true,812,3,105,true
813,22,15,true,813,3,105,true
814,22,15,true,814,3,105,true
815,22,15,true,815,3,105,true
816,23,15,true,816,3,105,true
817,23,15,true,817,3,105,true
818,23,15,true,818,3,105,true
819,23,15,true,819,3,105,true
820,23,15,true,820,3,105,true
821,23,15,true,821,3,105,true
822,23,15,true,822,3,105,true
823,23,15,true,823,3,105,true
824,23,15,true,824,3,105,true
825,23,15,true,825,3,105,true
826,23,15,true,826,3,105,true
827,24,15,true,827,3,105,true
828,24,15,true,828,3,105,true
829,24,15,true,829,3,105,true
