x,y,color,pen down?,x,y,color,pen down?,x,y,color,pen down?
166,2,15,true,166,1,105,true,166,997,65,true
167,2,15,true,167,1,105,true,167,997,65,true
168,2,15,true,168,1,105,true,168,997,65,true
169,2,15,true,169,1,105,true,169,997,65,true
170,2,15,true,170,1,105,true,170,997,65,true
171,2,15,true,171,1,105,true,171,997,65,true
172,2,15,true,172,1,105,true,172,997,65,true
173,2,15,true,173,1,105,true,173,997,65,true
174,2,15,true,174,1,105,true,174,997,65,true
175,2,15,true,175,1,105,true,175,997,65,true
176,2,15,true,176,1,105,true,176,997,65,true
177,2,15,true,177,1,105,true,177,997,65,true
178,2,15,true,178,1,105,true,178,997,65,true
179,2,15,true,179,1,105,true,179,997,65,true
180,2,15,true,180,1,105,true,180,997,65,true
181,2,15,true,181,1,105,true,181,997,65,true
182,2,15,true,182,1,105,true,182,997,65,true
183,2,15,true,183,1,105,true,183,997,65,true
184,2,15,true,184,1,105,true,184,997,65,true
185,2,15,true,185,1,105,true,185,997,65,true
186,2,15,true,186,1,105,true,186,997,65,true
187,2,15,true,187,1,105,true,187,997,65,true
188,2,15,true,188,1,105,true,188,997,65,true
189,2,15,true,189,1,105,true,189,997,65,true
190,2,15,true,190,1,105,true,190,997,65,true
191,2,15,true,191,1,105,true,191,997,65,true
192,2,15,true,192,1,105,true,192,997,65,true
193,2,15,true,193,1,105,true,193,997,65,true
194,2,15,true,194,1,105,true,194,997,65,true
195,2,15,true,195,1,105,true,195,997,65,true
196,2,15,true,196,1,105,true,196,997,65,true
197,2,15,true,197,1,105,true,197,997,65,true
198,2,15,true,198,1,105,true,198,997,65,true
199,2,15,true,199,1,105,true,199,997,65,true
200,2,15,true,200,1,105,true,200,997,65,true
201,2,15,true,201,1,105,true,201,997,65,true
202,3,15,true,202,1,105,true,202,996,65,true
203,3,15,true,203,1,105,true,203,996,65,true
204,3,15,true,204,1,105,true,204,996,65,true
205,3,15,true,205,1,105,true,205,996,65,true
206,3,15,true,206,1,105,true,206,996,65,true
207,3,15,true,207,1,105,true,207,996,65,true
208,3,15,true,208,1,105,true,208,996,65,true
209,3,15,true,209,1,105,true,209,996,65,true
210,3,15,true,210,1,105,true,210,996,65,true
211,3,15,true,211,1,105,true,211,996,65,true
212,3,15,true,212,1,105,true,212,996,65,true
213,3,15,true,213,1,105,true,213,996,65,true
214,3,15,true,214,1,105,true,214,996,65,true
215,3,15,true,215,1,105,true,215,996,65,true
216,3,15,true,216,1,105,true,216,996,65,true
217,3,15,true,217,1,105,true,217,996,65,true
218,3,15,true,218,1,105,true,218,996,65,true
219,3,15,true,219,1,105,true,219,996,65,true
220,3,15,true,220,1,105,true,220,996,65,true
221,3,15,true,221,1,105,true,221,996,65,true
222,3,15,true,222,1,105,true,222,996,65,true
223,3,15,true,223,1,105,true,223,996,65,true
224,3,15,true,224,1,105,true,224,996,65,true
225,3,15,true,225,1,105,true,225,996,65,true
226,3,15,true,226,1,105,true,226,996,65,true
227,3,15,true,227,1,105,true,227,996,65,true
228,2,15,true,228,2,105,true,228,996,65,true
229,2,15,true,229,2,105,true,229,996,65,true
230,2,15,true,230,2,105,true,230,996,65,true
231,2,15,true,231,2,105,true,231,996,65,true
232,2,15,true,232,2,105,true,232,996,65,true
233,2,15,true,233,2,105,true,233,996,65,true
234,2,15,true,234,2,105,true,234,996,65,true
235,2,15,true,235,2,105,true,235,996,65,true
236,2,15,true,236,2,105,true,236,996,65,true
237,2,15,true,237,2,105,true,237,996,65,true
238,2,15,true,238,2,105,true,238,996,65,true
239,2,15,true,239,2,105,true,239,996,65,true
240,2,15,true,240,2,105,true,240,996,65,true
241,2,15,true,241,2,105,true,241,996,65,true
242,2,15,true,242,2,105,true,242,996,65,true
243,2,15,true,243,2,105,true,243,996,65,true
244,2,15,true,244,2,105,true,244,996,65,true
245,2,15,true,245,2,105,true,245,996,65,true
246,2,15,true,246,2,105,true,246,996,65,true
247,2,15,true,247,2,105,true,247,996,65,true
248,2,15,true,248,2,105,true,248,996,65,true
249,2,15,true,249,2,105,true,249,996,65,true
250,2,15,true,250,2,105,true,250,996,65,true
251,2,15,true,251,2,105,true,251,996,65,true
252,2,15,true,252,2,105,true,252,996,65,true
253,2,15,true,253,2,105,true,253,996,65,true
254,2,15,true,254,2,105,true,254,996,65,true
255,2,15,true,255,2,105,true,255,996,65,true
256,2,15,true,256,2,105,true,256,996,65,true
257,2,15,true,257,2,105,true,257,996,65,true
258,2,15,true,258,2,105,true,258,996,65,true
259,2,15,true,259,2,105,true,259,996,65,true
260,2,15,true,260,2,105,true,260,996,65,true
261,2,15,true,261,2,105,true,261,996,65,true
262,2,15,true,262,2,105,true,262,996,65,true
263,2,15,true,263,2,105,true,263,996,65,true
264,2,15,true,264,2,105,true,264,996,65,true
265,2,15,true,265,2,105,true,265,996,65,true
266,2,15,true,266,2,105,true,266,996,65,true
267,2,15,true,267,2,105,true,267,996,65,true
268,2,15,true,268,2,105,true,268,996,65,true
269,2,15,true,269,2,105,true,269,996,65,true
270,2,15,true,270,2,105,true,270,996,65,true
271,2,15,true,271,2,105,true,271,996,65,true
272,2,15,true,272,2,105,true,272,996,65,true
273,2,15,true,273,2,105,true,273,996,65,true
274,2,15,true,274,2,105,true,274,996,65,true
275,2,15,true,275,2,105,true,275,996,65,true
276,2,15,true,276,2,105,true,276,996,65,true
277,2,15,true,277,2,105,true,277,996,65,true
278,2,15,true,278,2,105,true,278,996,65,true
279,2,15,true,279,2,105,true,279,996,65,true
280,2,15,true,280,2,105,true,280,996,65,true
281,2,15,true,281,2,105,true,281,996,65,true
282,2,15,true,282,2,105,true,282,996,65,true
283,2,15,true,283,2,105,true,283,996,65,true
284,2,15,true,284,2,105,true,284,996,65,true
285,2,15,true,285,2,105,true,285,996,65,true
286,2,15,true,286,2,105,true,286,996,65,true
287,2,15,true,287,2,105,true,287,996,65,true
288,2,15,true,288,2,105,true,288,996,65,true
289,2,15,true,289,2,105,true,289,996,65,true
290,2,15,true,290,2,105,true,290,996,65,true
291,2,15,true,291,2,105,true,291,996,65,true
292,2,15,true,292,2,105,true,292,996,65,true
293,2,15,true,293,2,105,true,293,996,65,true
294,2,15,true,294,2,105,true,294,996,65,true
295,2,15,true,295,2,105,true,295,996,65,true
296,2,15,true,296,2,105,true,296,996,65,true
297,2,15,true,297,2,105,true,297,996,65,true
298,2,15,true,298,2,105,true,298,996,65,true
299,2,15,true,299,2,105,true,299,996,65,true
300,2,15,true,300,2,105,true,300,996,65,true
301,2,15,true,301,2,105,true,301,996,65,true
302,2,15,true,302,2,105,true,302,996,65,true
303,2,15,true,303,2,105,true,303,996,65,true
304,2,15,true,304,2,105,true,304,996,65,true
305,2,15,true,305,2,105,true,305,996,65,true
306,2,15,true,306,2,105,true,306,996,65,true
307,2,15,true,307,2,105,true,307,996,65,true
308,2,15,true,308,2,105,true,308,996,65,true
309,2,15,true,309,2,105,true,309,996,65,true
310,2,15,true,310,2,105,true,310,996,65,true
311,2,15,true,311,2,105,true,311,996,65,true
312,2,15,true,312,2,105,true,312,996,65,true
313,2,15,true,313,2,105,true,313,996,65,true
314,2,15,true,314,2,105,true,314,996,65,true
315,2,15,true,315,2,105,true,315,996,65,true
316,2,15,true,316,2,105,true,316,996,65,true
317,2,15,true,317,2,105,true,317,996,65,true
318,2,15,true,318,2,105,true,318,996,65,true
319,2,15,true,319,2,105,true,319,996,65,true
320,2,15,true,320,2,105,true,320,996,65,true
321,2,15,true,321,2,105,true,321,996,65,true
322,2,15,true,322,2,105,true,322,996,65,true
323,2,15,true,323,2,105,true,323,996,65,true
324,2,15,true,324,2,105,true,324,996,65,true
325,2,15,true,325,2,105,true,325,996,65,true
326,2,15,true,326,2,105,true,326,996,65,true
327,2,15,true,327,2,105,true,327,996,65,true
328,2,15,true,328,2,105,true,328,996,65,true
329,2,15,true,329,2,105,true,329,996,65,true
330,2,15,true,330,2,105,true,330,996,65,true
331,2,15,true,331,2,105,true,331,996,65,true
332,2,15,true,332,2,105,true,332,996,65,true
333,2,15,true,333,2,105,true,333,996,65,true
334,2,15,true,334,2,105,true,334,996,65,true
335,2,15,true,335,2,105,true,335,996,65,true
336,2,15,true,336,2,105,true,336,996,65,true
337,2,15,true,337,2,105,true,337,996,65,true
338,2,15,true,338,2,105,true,338,996,65,true
339,2,15,true,339,2,105,true,339,996,65,true
340,2,15,true,340,2,105,true,340,996,65,true
341,2,15,true,341,2,105,true,341,996,65,true
342,2,15,true,342,2,105,true,342,996,65,true
343,2,15,true,343,2,105,true,343,996,65,true
344,2,15,true,344,2,105,true,344,996,65,true
345,2,15,true,345,2,105,true,345,996,65,true
346,2,15,true,346,2,105,true,346,996,65,true
347,2,15,true,347,2,105,true,347,996,65,true
348,2,15,true,348,2,105,true,348,996,65,true
349,2,15,true,349,2,105,true,349,996,65,true
350,2,15,true,350,2,105,true,350,996,65,true
351,2,15,true,351,2,105,true,351,996,65,true
352,2,15,true,352,2,105,true,352,996,65,true
353,2,15,true,353,2,105,true,353,996,65,true
354,2,15,true,354,2,105,true,354,996,65,true
355,2,15,true,355,2,105,true,355,996,65,true
356,2,15,true,356,2,105,true,356,996,65,true
357,2,15,true,357,2,105,true,357,996,65,true
358,2,15,true,358,2,105,true,358,996,65,true
359,2,15,true,359,2,105,true,359,996,65,true
360,2,15,true,360,2,105,true,360,996,65,true
361,2,15,true,361,2,105,true,361,996,65,true
362,2,15,true,362,2,105,true,362,996,65,true
363,2,15,true,363,2,105,true,363,996,65,true
364,2,15,true,364,2,105,true,364,996,65,true
365,2,15,true,365,2,105,true,365,996,65,true
366,2,15,true,366,2,105,true,366,996,65,true
367,2,15,true,367,2,105,true,367,996,65,true
368,2,15,true,368,2,105,true,368,996,65,true
369,2,15,true,369,2,105,true,369,996,65,true
370,2,15,true,370,2,105,true,370,996,65,true
371,2,15,true,371,2,105,true,371,996,65,true
372,2,15,true,372,2,105,true,372,996,65,true
373,2,15,true,373,2,105,true,373,996,65,true
374,2,15,true,374,2,105,true,374,996,65,true
375,2,15,true,375,2,105,true,375,996,65,true
376,2,15,true,376,2,105,true,376,996,65,true
377,2,15,true,377,2,105,true,377,996,65,true
378,2,15,true,378,2,105,true,378,996,65,true
379,2,15,true,379,2,105,true,379,996,65,true
380,2,15,true,380,2,105,true,380,996,65,true
381,2,15,true,381,2,105,true,381,996,65,true
382,2,15,true,382,2,105,true,382,996,65,true
383,2,15,true,383,2,105,true,383,996,65,true
384,2,15,true,384,2,105,true,384,996,65,true
385,2,15,true,385,2,105,true,385,996,65,true
386,2,15,true,386,2,105,true,386,996,65,true
387,2,15,true,387,2,105,true,387,996,65,true
388,2,15,true,388,2,105,true,388,996,65,true
389,2,15,true,389,2,105,true,389,996,65,true
390,2,15,true,390,2,105,true,390,996,65,true
391,2,15,true,391,2,105,true,391,996,65,true
392,2,15,true,392,2,105,true,392,996,65,true
393,2,15,true,393,2,105,true,393,996,65,true
394,2,15,true,394,2,105,true,394,996,65,true
395,2,15,true,395,2,105,true,395,996,65,true
396,2,15,true,396,2,105,true,396,996,65,true
397,2,15,true,397,2,105,true,397,996,65,true
398,2,15,true,398,2,105,true,398,996,65,true
399,2,15,true,399,2,105,true,399,996,65,true
400,2,15,true,400,2,105,true,400,996,65,true
401,2,15,true,401,2,105,true,401,996,65,true
402,2,15,true,402,2,105,true,402,996,65,true
403,2,15,true,403,2,105,true,403,996,65,true
404,2,15,true,404,2,105,true,404,996,65,true
405,2,15,true,405,2,105,true,405,996,65,true
406,2,15,true,406,2,105,true,406,996,65,true
407,2,15,true,407,2,105,true,407,996,65,true
408,2,15,true,408,2,105,true,408,996,65,true
409,2,15,true,409,2,105,true,409,996,65,true
410,2,15,true,410,2,105,true,410,996,65,true
411,2,15,true,411,2,105,true,411,996,65,true
412,2,15,true,412,2,105,true,412,996,65,true
413,2,15,true,413,2,105,true,413,996,65,true
414,2,15,true,414,2,105,true,414,996,65,true
415,2,15,true,415,2,105,true,415,996,65,true
416,2,15,true,416,2,105,true,416,996,65,true
417,2,15,true,417,2,105,true,417,996,65,true
418,2,15,true,418,2,105,true,418,996,65,true
419,2,15,true,419,2,105,true,419,996,65,true
420,2,15,true,420,2,105,true,420,996,65,true
421,2,15,true,421,2,105,true,421,996,65,true
422,2,15,true,422,2,105,true,422,996,65,true
423,2,15,true,423,2,105,true,423,996,65,true
424,2,15,true,424,2,105,true,424,996,65,true
425,2,15,true,425,2,105,true,425,996,65,true
426,2,15,true,426,2,105,true,426,996,65,true
427,2,15,true,427,2,105,true,427,996,65,true
428,2,15,true,428,2,105,true,428,996,65,true
429,2,15,true,429,2,105,true,429,996,65,true
430,2,15,true,430,2,105,true,430,996,65,true
431,2,15,true,431,2,105,true,431,996,65,true
432,2,15,true,432,2,105,true,432,996,65,true
433,2,15,true,433,2,105,true,433,996,65,true
434,2,15,true,434,2,105,true,434,996,65,true
435,2,15,true,435,2,105,true,435,996,65,true
436,2,15,true,436,2,105,true,436,996,65,true
437,2,15,true,437,2,105,true,437,996,65,true
438,2,15,true,438,2,105,true,438,996,65,true
439,2,15,true,439,2,105,true,439,996,65,true
440,2,15,true,440,2,105,true,440,996,65,true
441,2,15,true,441,2,105,true,441,996,65,true
442,2,15,true,442,2,105,true,442,996,65,true
443,2,15,true,443,2,105,true,443,996,65,true
444,2,15,true,444,2,105,true,444,996,65,true
445,2,15,true,445,2,105,true,445,996,65,true
446,2,15,true,446,2,105,true,446,996,65,true
447,2,15,true,447,2,105,true,447,996,65,true
448,2,15,true,448,2,105,true,448,996,65,true
449,2,15,true,449,2,105,true,449,996,65,true
450,2,15,true,450,2,105,true,450,996,65,true
451,2,15,true,451,2,105,true,451,996,65,true
452,2,15,true,452,2,105,true,452,996,65,true
453,2,15,true,453,2,105,true,453,996,65,true
454,2,15,true,454,2,105,true,454,996,65,true
455,2,15,true,455,2,105,true,455,996,65,true
456,2,15,true,456,2,105,true,456,996,65,true
457,2,15,true,457,2,105,true,457,996,65,true
458,2,15,true,458,2,105,true,458,996,65,true
459,2,15,true,459,2,105,true,459,996,65,true
460,2,15,true,460,2,105,true,460,996,65,true
461,2,15,true,461,2,105,true,461,996,65,true
462,2,15,true,462,2,105,true,462,996,65,true
463,2,15,true,463,2,105,true,463,996,65,true
464,2,15,true,464,2,105,true,464,996,65,true
465,2,15,true,465,2,105,true,465,996,65,true
466,2,15,true,466,2,105,true,466,996,65,true
467,2,15,true,467,2,105,true,467,996,65,true
468,2,15,true,468,2,105,true,468,996,65,true
469,2,15,true,469,2,105,true,469,996,65,true
470,2,15,true,470,2,105,true,470,996,65,true
471,2,15,true,471,2,105,true,471,996,65,true
472,2,15,true,472,2,105,true,472,996,65,true
473,2,15,true,473,2,105,true,473,996,65,true
474,2,15,true,474,2,105,true,474,996,65,true
475,2,15,true,475,2,105,true,475,996,65,true
476,2,15,true,476,2,105,true,476,996,65,true
477,2,15,true,477,2,105,true,477,996,65,true
478,2,15,true,478,2,105,true,478,996,65,true
479,2,15,true,479,2,105,true,479,996,65,true
480,2,15,true,480,2,105,true,480,996,65,true
481,2,15,true,481,2,105,true,481,996,65,true
482,2,15,true,482,2,105,true,482,996,65,true
483,2,15,true,483,2,105,true,483,996,65,true
484,2,15,true,484,2,105,true,484,996,65,true
485,2,15,true,485,2,105,true,485,996,65,true
486,2,15,true,486,2,105,true,486,996,65,true
487,2,15,true,487,2,105,true,487,996,65,true
488,2,15,true,488,2,105,true,488,996,65,true
489,2,15,true,489,2,105,true,489,996,65,true
490,2,15,true,490,2,105,true,490,996,65,true
491,2,15,true,491,2,105,true,491,996,65,true
492,2,15,true,492,2,105,true,492,996,65,true
493,2,15,true,493,2,105,true,493,996,65,true
494,2,15,true,494,2,105,true,494,996,65,true
495,2,15,true,495,2,105,true,495,996,65,true
496,2,15,true,496,2,105,true,496,996,65,true
497,2,15,true,497,2,105,true,497,996,65,true
498,2,15,true,498,2,105,true,498,996,65,true
499,2,15,true,499,2,105,true,499,996,65,true
500,2,15,true,500,2,105,true,500,996,65,true
501,2,15,true,501,2,105,true,501,996,65,true
502,2,15,true,502,2,105,true,502,996,65,true
503,2,15,true,503,2,105,true,503,996,65,true
504,2,15,true,504,2,105,true,504,996,65,true
505,2,15,true,505,2,105,true,505,996,65,true
506,2,15,true,506,2,105,true,506,996,65,true
507,2,15,true,507,2,105,true,507,996,65,true
508,2,15,true,508,2,105,true,508,996,65,true
509,2,15,true,509,2,105,true,509,996,65,true
510,2,15,true,510,2,105,true,510,996,65,true
511,2,15,true,511,2,105,true,511,996,65,true
512,2,15,true,512,2,105,true,512,996,65,true
513,2,15,true,513,2,105,true,513,996,65,true
514,2,15,true,514,2,105,true,514,996,65,true
515,2,15,true,515,2,105,true,515,996,65,true
516,2,15,true,516,2,105,true,516,996,65,true
517,2,15,true,517,2,105,true,517,996,65,true
518,2,15,true,518,2,105,true,518,996,65,true
519,2,15,true,519,2,105,true,519,996,65,true
520,2,15,true,520,2,105,true,520,996,65,true
521,2,15,true,521,2,105,true,521,996,65,true
522,2,15,true,522,2,105,true,522,996,65,true
523,2,15,true,523,2,105,true,523,996,65,true
524,2,15,true,524,2,105,true,524,996,65,true
525,2,15,true,525,2,105,true,525,996,65,true
526,2,15,true,526,2,105,true,526,996,65,true
527,2,15,true,527,2,105,true,527,996,65,true
528,2,15,true,528,2,105,true,528,996,65,true
529,2,15,true,529,2,105,true,529,996,65,true
530,2,15,true,530,2,105,true,530,996,65,true
531,2,15,true,531,2,105,true,531,996,65,true
532,2,15,true,532,2,105,true,532,996,65,true
533,2,15,true,533,2,105,true,533,996,65,true
534,2,15,true,534,2,105,true,534,996,65,true
535,2,15,true,535,2,105,true,535,996,65,true
536,2,15,true,536,2,105,true,536,996,65,true
537,2,15,true,537,2,105,true,537,996,65,true
538,2,15,true,538,2,105,true,538,996,65,true
539,2,15,true,539,2,105,true,539,996,65,true
540,2,15,true,540,2,105,true,540,996,65,true
541,2,15,true,541,2,105,true,541,996,65,true
542,2,15,true,542,2,105,true,542,996,65,true
543,2,15,true,543,2,105,true,543,996,65,true
544,2,15,true,544,2,105,true,544,996,65,true
545,2,15,true,545,2,105,true,545,996,65,true
546,2,15,true,546,2,105,true,546,996,65,true
547,2,15,true,547,2,105,true,547,996,65,true
548,2,15,true,548,2,105,true,548,996,65,true
549,2,15,true,549,2,105,true,549,996,65,true
550,2,15,true,550,2,105,true,550,996,65,true
551,2,15,true,551,2,105,true,551,996,65,true
552,2,15,true,552,2,105,true,552,996,65,true
553,2,15,true,553,2,105,true,553,996,65,true
554,2,15,true,554,2,105,true,554,996,65,true
555,2,15,true,555,2,105,true,555,996,65,true
556,2,15,true,556,2,105,true,556,996,65,true
557,2,15,true,557,2,105,true,557,996,65,true
558,2,15,true,558,2,105,true,558,996,65,true
559,2,15,true,559,2,105,true,559,996,65,true
560,2,15,true,560,2,105,true,560,996,65,true
561,2,15,true,561,2,105,true,561,996,65,true
562,2,15,true,562,2,105,true,562,996,65,true
563,2,15,true,563,2,105,true,563,996,65,true
564,2,15,true,564,2,105,true,564,996,65,true
565,2,15,true,565,2,105,true,565,996,65,true
566,2,15,true,566,2,105,true,566,996,65,true
567,2,15,true,567,2,105,true,567,996,65,true
568,2,15,true,568,2,105,true,568,996,65,true
569,2,15,true,569,2,105,true,569,996,65,true
570,2,15,true,570,2,105,true,570,996,65,true
571,2,15,true,571,2,105,true,571,996,65,true
572,2,15,true,572,2,105,true,572,996,65,true
573,2,15,true,573,2,105,true,573,996,65,true
574,2,15,true,574,2,105,true,574,996,65,true
575,2,15,true,575,2,105,true,575,996,65,true
576,2,15,true,576,2,105,true,576,996,65,true
577,2,15,true,577,2,105,true,577,996,65,true
578,2,15,true,578,2,105,true,578,996,65,true
579,2,15,true,579,2,105,true,579,996,65,true
