x,y,color,pen down?,x,y,color,pen down?
371,5,15,true,371,1,105,true
372,6,15,true,372,1,105,true
373,6,15,true,373,1,105,true
374,6,15,true,374,1,105,true
375,6,15,true,375,1,105,true
376,6,15,true,376,1,105,true
377,6,15,true,377,1,105,true
378,6,15,true,378,1,105,true
379,6,15,true,379,1,105,true
380,6,15,true,380,1,105,true
381,6,15,true,381,1,105,true
382,6,15,true,382,1,105,true
383,6,15,true,383,1,105,true
384,6,15,true,384,1,105,true
385,6,15,true,385,1,105,true
386,6,15,true,386,1,105,true
387,6,15,true,387,1,105,true
388,6,15,true,388,1,105,true
389,6,15,true,389,1,105,true
390,6,15,true,390,1,105,true
391,6,15,true,391,1,105,true
392,6,15,true,392,1,105,true
393,6,15,true,393,1,105,true
394,6,15,true,394,1,105,true
395,6,15,true,395,1,105,true
396,6,15,true,396,1,105,true
397,6,15,true,397,1,105,true
398,6,15,true,398,1,105,true
399,6,15,true,399,1,105,true
400,6,15,true,400,1,105,true
401,6,15,true,401,1,105,true
402,6,15,true,402,1,105,true
403,6,15,true,403,1,105,true
404,6,15,true,404,1,105,true
405,6,15,true,405,1,105,true
406,6,15,true,406,1,105,true
407,6,15,true,407,1,105,true
408,6,15,true,408,1,105,true
409,6,15,true,409,1,105,true
410,6,15,true,410,1,105,true
411,6,15,true,411,1,105,true
412,6,15,true,412,1,105,true
413,6,15,true,413,1,105,true
414,6,15,true,414,1,105,true
415,6,15,true,415,1,105,true
416,6,15,true,416,1,105,true
417,6,15,true,417,1,105,true
418,6,15,true,418,1,105,true
419,6,15,true,419,1,105,true
420,6,15,true,420,1,105,true
421,6,15,true,421,1,105,true
422,6,15,true,422,1,105,true
423,6,15,true,423,1,105,true
424,6,15,true,424,1,105,true
425,6,15,true,425,1,105,true
426,6,15,true,426,1,105,true
427,6,15,true,427,1,105,true
428,6,15,true,428,1,105,true
429,6,15,true,429,1,105,true
430,6,15,true,430,1,105,true
431,6,15,true,431,1,105,true
432,6,15,true,432,1,105,true
433,6,15,true,433,1,105,true
434,6,15,true,434,1,105,true
435,6,15,true,435,1,105,true
436,6,15,true,436,1,105,true
437,6,15,true,437,1,105,true
438,7,15,true,438,1,105,true
439,7,15,true,439,1,105,true
440,7,15,true,440,1,105,true
441,7,15,true,441,1,105,true
442,7,15,true,442,1,105,true
443,7,15,true,443,1,105,true
444,7,15,true,444,1,105,true
445,7,15,true,445,1,105,true
446,7,15,true,446,1,105,true
447,7,15,true,447,1,105,true
448,7,15,true,448,1,105,true
449,7,15,true,449,1,105,true
450,7,15,true,450,1,105,true
451,7,15,true,451,1,105,true
452,7,15,true,452,1,105,true
453,7,15,true,453,1,105,true
454,7,15,true,454,1,105,true
455,7,15,true,455,1,105,true
456,7,15,true,456,2,105,true
457,7,15,true,457,2,105,true
458,7,15,true,458,2,105,true
459,7,15,true,459,2,105,true
460,7,15,true,460,2,105,true
461,7,15,true,461,2,105,true
462,7,15,true,462,2,105,true
463,7,15,true,463,2,105,true
464,8,15,true,464,2,105,true
465,8,15,true,465,2,105,true
466,8,15,true,466,2,105,true
467,8,15,true,467,2,105,true
468,8,15,true,468,2,105,true
469,8,15,true,469,2,105,true
470,8,15,true,470,3,105,true
471,8,15,true,471,3,105,true
472,8,15,true,472,3,105,true
473,8,15,true,473,3,105,true
474,8,15,true,474,3,105,true
475,8,15,true,475,3,105,true
476,8,15,true,476,3,105,true
477,8,15,true,477,3,105,true
478,8,15,true,478,3,105,true
479,8,15,true,479,3,105,true
480,8,15,true,480,3,105,true
481,8,15,true,481,3,105,true
482,8,15,true,482,3,105,true
483,8,15,true,483,3,105,true
484,8,15,true,484,3,105,true
485,8,15,true,485,3,105,true
486,8,15,true,486,3,105,true
487,8,15,true,487,3,105,true
488,8,15,true,488,3,105,true
489,8,15,true,489,3,105,true
490,8,15,true,490,3,105,true
491,8,15,true,491,3,105,true
492,8,15,true,492,3,105,true
493,8,15,true,493,3,105,true
494,8,15,true,494,3,105,true
495,8,15,true,495,3,105,true
496,8,15,true,496,3,105,true
497,8,15,true,497,3,105,true
498,8,15,true,498,3,105,true
499,8,15,true,499,3,105,true
500,8,15,true,500,3,105,true
501,8,15,true,501,3,105,true
502,8,15,true,502,3,105,true
503,8,15,true,503,3,105,true
504,8,15,true,504,3,105,true
505,8,15,true,505,3,105,true
506,8,15,true,506,3,105,true
507,8,15,true,507,3,105,true
508,8,15,true,508,3,105,true
509,8,15,true,509,3,105,true
510,8,15,true,510,3,105,true
511,8,15,true,511,3,105,true
512,8,15,true,512,3,105,true
513,8,15,true,513,3,105,true
514,8,15,true,514,3,105,true
515,8,15,true,515,3,105,true
516,8,15,true,516,3,105,true
517,8,15,true,517,3,105,true
518,8,15,true,518,3,105,true
519,8,15,true,519,3,105,true
520,8,15,true,520,3,105,true
521,8,15,true,521,3,105,true
522,8,15,true,522,3,105,true
523,8,15,true,523,3,105,true
524,8,15,true,524,3,105,true
525,8,15,true,525,3,105,true
526,8,15,true,526,3,105,true
527,8,15,true,527,3,105,true
528,8,15,true,528,3,105,true
529,8,15,true,529,3,105,true
530,8,15,true,530,3,105,true
531,8,15,true,531,3,105,true
532,8,15,true,532,3,105,true
533,8,15,true,533,3,105,true
534,8,15,true,534,3,105,true
535,8,15,true,535,3,105,true
536,8,15,true,536,3,105,true
537,8,15,true,537,3,105,true
538,8,15,true,538,3,105,true
539,8,15,true,539,3,105,true
540,8,15,true,540,3,105,true
541,8,15,true,541,3,105,true
542,9,15,true,542,3,105,true
543,9,15,true,543,3,105,true
544,9,15,true,544,3,105,true
545,10,15,true,545,3,105,true
546,10,15,true,546,3,105,true
547,10,15,true,547,3,105,true
548,10,15,true,548,3,105,true
549,10,15,true,549,3,105,true
550,10,15,true,550,3,105,true
551,10,15,true,551,3,105,true
552,10,15,true,552,3,105,true
553,10,15,true,553,3,105,true
554,10,15,true,554,3,105,true
555,10,15,true,555,3,105,true
556,10,15,true,556,3,105,true
557,10,15,true,557,3,105,true
558,10,15,true,558,3,105,true
559,10,15,true,559,3,105,true
560,11,15,true,560,3,105,true
561,11,15,true,561,3,105,true
562,11,15,true,562,3,105,true
563,11,15,true,563,3,105,true
564,11,15,true,564,3,105,true
565,11,15,true,565,3,105,true
566,11,15,true,566,3,105,true
567,11,15,true,567,3,105,true
568,11,15,true,568,3,105,true
569,11,15,true,569,3,105,true
570,11,15,true,570,3,105,true
571,11,15,true,571,3,105,true
572,11,15,true,572,3,105,true
573,11,15,true,573,3,105,true
574,11,15,true,574,3,105,true
575,11,15,true,575,3,105,true
576,11,15,true,576,3,105,true
577,11,15,true,577,3,105,true
578,11,15,true,578,3,105,true
579,11,15,true,579,3,105,true
580,11,15,true,580,3,105,true
581,11,15,true,581,3,105,true
582,11,15,true,582,3,105,true
583,11,15,true,583,3,105,true
584,11,15,true,584,3,105,true
585,11,15,true,585,3,105,true
586,11,15,true,586,3,105,true
587,11,15,true,587,3,105,true
588,11,15,true,588,3,105,true
589,11,15,true,589,3,105,true
590,11,15,true,590,3,105,true
591,11,15,true,591,3,105,true
592,11,15,true,592,3,105,true
593,11,15,true,593,3,105,true
594,11,15,true,594,3,105,true
595,11,15,true,595,4,105,true
596,11,15,true,596,4,105,true
597,11,15,true,597,4,105,true
598,11,15,true,598,4,105,true
599,11,15,true,599,4,105,true
600,11,15,true,600,4,105,true
601,11,15,true,601,4,105,true
602,11,15,true,602,4,105,true
603,11,15,true,603,4,105,true
604,11,15,true,604,5,105,true
605,11,15,true,605,5,105,true
606,11,15,true,606,5,105,true
607,11,15,true,607,5,105,true
608,11,15,true,608,5,105,true
609,11,15,true,609,5,105,true
610,11,15,true,610,5,105,true
611,11,15,true,611,5,105,true
612,11,15,true,612,5,105,true
613,11,15,true,613,5,105,true
614,11,15,true,614,5,105,true
615,11,15,true,615,5,105,true
616,11,15,true,616,5,105,true
617,11,15,true,617,5,105,true
618,11,15,true,618,5,105,true
619,11,15,true,619,5,105,true
620,11,15,true,620,5,105,true
621,11,15,true,621,5,105,true
622,11,15,true,622,5,105,true
623,11,15,true,623,5,105,true
624,11,15,true,624,5,105,true
625,11,15,true,625,5,105,true
626,11,15,true,626,5,105,true
627,11,15,true,627,5,105,true
628,11,15,true,628,5,105,true
629,11,15,true,629,5,105,true
630,11,15,true,630,5,105,true
631,11,15,true,631,5,105,true
632,11,15,true,632,5,105,true
633,11,15,true,633,5,105,true
634,11,15,true,634,5,105,true
635,11,15,true,635,5,105,true
636,11,15,true,636,6,105,true
637,11,15,true,637,6,105,true
638,11,15,true,638,7,105,true
639,11,15,true,639,7,105,true
640,11,15,true,640,7,105,true
641,11,15,true,641,7,105,true
642,11,15,true,642,7,105,true
643,11,15,true,643,7,105,true
644,11,15,true,644,7,105,true
645,11,15,true,645,7,105,true
646,11,15,true,646,7,105,true
647,11,15,true,647,7,105,true
648,11,15,true,648,7,105,true
649,11,15,true,649,7,105,true
650,11,15,true,650,7,105,true
651,11,15,true,651,7,105,true
652,11,15,true,652,7,105,true
653,11,15,true,653,7,105,true
654,11,15,true,654,7,105,true
655,11,15,true,655,7,105,true
656,11,15,true,656,7,105,true
657,11,15,true,657,7,105,true
658,11,15,true,658,7,105,true
659,11,15,true,659,7,105,true
660,11,15,true,660,7,105,true
661,11,15,true,661,7,105,true
662,11,15,true,662,7,105,true
663,11,15,true,663,7,105,true
664,11,15,true,664,7,105,true
665,11,15,true,665,7,105,true
666,11,15,true,666,7,105,true
667,11,15,true,667,7,105,true
668,11,15,true,668,7,105,true
669,11,15,true,669,7,105,true
670,11,15,true,670,7,105,true
671,11,15,true,671,7,105,true
672,11,15,true,672,7,105,true
673,11,15,true,673,7,105,true
674,11,15,true,674,7,105,true
675,11,15,true,675,7,105,true
676,11,15,true,676,7,105,true
677,11,15,true,677,7,105,true
678,11,15,true,678,7,105,true
679,11,15,true,679,7,105,true
680,11,15,true,680,7,105,true
681,11,15,true,681,7,105,true
682,11,15,true,682,7,105,true
683,11,15,true,683,7,105,true
684,11,15,true,684,7,105,true
685,11,15,true,685,7,105,true
686,11,15,true,686,7,105,true
687,11,15,true,687,7,105,true
688,11,15,true,688,7,105,true
689,11,15,true,689,7,105,true
690,11,15,true,690,7,105,true
691,11,15,true,691,7,105,true
692,11,15,true,692,7,105,true
693,11,15,true,693,7,105,true
694,11,15,true,694,7,105,true
695,11,15,true,695,7,105,true
696,11,15,true,696,7,105,true
697,11,15,true,697,7,105,true
698,11,15,true,698,7,105,true
699,11,15,true,699,7,105,true
700,11,15,true,700,7,105,true
701,12,15,true,701,7,105,true
702,12,15,true,702,7,105,true
703,12,15,true,703,7,105,true
704,12,15,true,704,7,105,true
705,12,15,true,705,7,105,true
706,12,15,true,706,7,105,true
707,12,15,true,707,7,105,true
708,12,15,true,708,7,105,true
709,12,15,true,709,8,105,true
710,12,15,true,710,8,105,true
711,12,15,true,711,8,105,true
712,12,15,true,712,8,105,true
713,12,15,true,713,8,105,true
714,12,15,true,714,8,105,true
715,12,15,true,715,8,105,true
716,12,15,true,716,8,105,true
717,12,15,true,717,8,105,true
718,12,15,true,718,8,105,true
719,12,15,true,719,8,105,true
720,12,15,true,720,8,105,true
721,12,15,true,721,8,105,true
722,12,15,true,722,8,105,true
723,12,15,true,723,8,105,true
724,12,15,true,724,8,105,true
725,12,15,true,725,8,105,true
726,12,15,true,726,8,105,true
727,12,15,true,727,8,105,true
728,12,15,true,728,8,105,true
729,12,15,true,729,8,105,true
730,12,15,true,730,8,105,true
731,12,15,true,731,8,105,true
732,12,15,true,732,8,105,true
733,12,15,true,733,8,105,true
734,12,15,true,734,8,105,true
735,12,15,true,735,8,105,true
736,12,15,true,736,8,105,true
737,12,15,true,737,8,105,true
738,12,15,true,738,8,105,true
739,12,15,true,739,9,105,true
740,12,15,true,740,9,105,true
741,12,15,true,741,9,105,true
742,12,15,true,742,9,105,true
743,12,15,true,743,9,105,true
744,12,15,true,744,9,105,true
745,12,15,true,745,9,105,true
746,12,15,true,746,9,105,true
747,12,15,true,747,9,105,true
748,12,15,true,748,9,105,true
749,12,15,true,749,9,105,true
750,12,15,true,750,9,105,true
751,12,15,true,751,9,105,true
752,12,15,true,752,9,105,true
753,12,15,true,753,9,105,true
754,12,15,true,754,9,105,true
755,12,15,true,755,9,105,true
756,12,15,true,756,9,105,true
757,12,15,true,757,9,105,true
758,12,15,true,758,9,105,true
759,12,15,true,759,9,105,true
760,12,15,true,760,9,105,true
761,12,15,true,761,9,105,true
762,12,15,true,762,9,105,true
763,12,15,true,763,9,105,true
764,12,15,true,764,9,105,true
765,12,15,true,765,9,105,true
766,12,15,true,766,9,105,true
767,12,15,true,767,9,105,true
768,12,15,true,768,9,105,true
769,12,15,true,769,9,105,true
770,12,15,true,770,9,105,true
771,12,15,true,771,9,105,true
772,12,15,true,772,9,105,true
773,12,15,true,773,9,105,true
774,12,15,true,774,9,105,true
775,12,15,true,775,9,105,true
776,12,15,true,776,9,105,true
777,12,15,true,777,9,105,true
778,12,15,true,778,9,105,true
779,12,15,true,779,9,105,true
780,12,15,true,780,9,105,true
781,12,15,true,781,9,105,true
782,12,15,true,782,9,105,true
783,12,15,true,783,9,105,true
784,12,15,true,784,9,105,true
785,12,15,true,785,9,105,true
786,12,15,true,786,9,105,true
787,12,15,true,787,9,105,true
788,12,15,true,788,9,105,true
789,12,15,true,789,9,105,true
790,12,15,true,790,9,105,true
791,12,15,true,791,9,105,true
792,12,15,true,792,9,105,true
793,12,15,true,793,9,105,true
794,12,15,true,794,9,105,true
795,12,15,true,795,9,105,true
796,12,15,true,796,9,105,true
797,12,15,true,797,9,105,true
798,12,15,true,798,9,105,true
799,12,15,true,799,9,105,true
800,12,15,true,800,9,105,true
801,12,15,true,801,9,105,true
802,12,15,true,802,9,105,true
803,12,15,true,803,9,105,true
804,12,15,true,804,9,105,true
805,12,15,true,805,9,105,true
806,12,15,true,806,9,105,true
807,12,15,true,807,9,105,true
808,12,15,true,808,9,105,true
809,12,15,true,809,9,105,true
810,12,15,true,810,9,105,true
811,12,15,true,811,9,105,true
812,12,15,true,812,9,105,true
813,12,15,true,813,9,105,true
814,12,15,true,814,9,105,true
815,12,15,true,815,9,105,true
816,12,15,true,816,9,105,true
817,12,15,true,817,9,105,true
818,12,15,true,818,9,105,true
819,12,15,true,819,9,105,true
820,12,15,true,820,9,105,true
821,12,15,true,821,9,105,true
822,12,15,true,822,9,105,true
823,12,15,true,823,9,105,true
824,12,15,true,824,9,105,true
825,12,15,true,825,9,105,true
826,12,15,true,826,9,105,true
827,12,15,true,827,9,105,true
828,12,15,true,828,9,105,true
829,12,15,true,829,9,105,true
830,12,15,true,830,9,105,true
831,12,15,true,831,9,105,true
832,12,15,true,832,9,105,true
833,12,15,true,833,9,105,true
834,12,15,true,834,9,105,true
835,12,15,true,835,9,105,true
836,12,15,true,836,9,105,true
837,12,15,true,837,9,105,true
838,12,15,true,838,9,105,true
839,12,15,true,839,9,105,true
840,12,15,true,840,9,105,true
841,12,15,true,841,9,105,true
842,12,15,true,842,9,105,true
843,12,15,true,843,9,105,true
844,12,15,true,844,9,105,true
845,12,15,true,845,9,105,true
846,12,15,true,846,9,105,true
847,12,15,true,847,9,105,true
848,12,15,true,848,9,105,true
849,12,15,true,849,9,105,true
850,12,15,true,850,9,105,true
851,12,15,true,851,9,105,true
852,12,15,true,852,9,105,true
853,12,15,true,853,9,105,true
854,12,15,true,854,9,105,true
855,12,15,true,855,9,105,true
856,12,15,true,856,9,105,true
857,12,15,true,857,9,105,true
858,12,15,true,858,9,105,true
859,12,15,true,859,9,105,true
860,12,15,true,860,9,105,true
861,13,15,true,861,9,105,true
862,13,15,true,862,9,105,true
863,13,15,true,863,9,105,true
864,13,15,true,864,9,105,true
865,13,15,true,865,9,105,true
866,13,15,true,866,9,105,true
867,13,15,true,867,9,105,true
868,13,15,true,868,9,105,true
869,13,15,true,869,9,105,true
870,13,15,true,870,9,105,true
871,13,15,true,871,9,105,true
